,date,Country,Start Date,End Date,Geo Locations,Disaster Type,Total Damages,Total Deaths,Total Affected
29821,2023-02-10,Bulgaria,,,,,,,
29822,2023-02-10,Bosnia and Herzegovina,,,,,,,
29823,2023-02-10,Belize,,,,,,,
29824,2023-02-10,Bolivia (Plurinational State of),,,,,,,
29825,2023-02-10,Canada,,,,,,,
29826,2023-02-10,Cameroon,,,,,,,
29827,2023-02-10,Cabo Verde,,,,,,,
29828,2023-02-10,Dominican Republic (the),,,,,,,
29829,2023-02-10,Algeria,,,,,,,
29830,2023-02-10,Spain,,,,,,,
29831,2023-02-10,France,,,,,,,
29832,2023-02-10,Micronesia (Federated States of),,,,,,,
29833,2023-02-10,Ghana,,,,,,,
29834,2023-02-10,Guinea,,,,,,,
29835,2023-02-10,Greece,,,,,,,
29836,2023-02-10,Guatemala,,,,,,,
29837,2023-02-10,Guyana,,,,,,,
29838,2023-02-10,Croatia,,,,,,,
29839,2023-02-10,Fiji,,,,,,,
29840,2023-02-10,Ethiopia,2022-09-16,2023-07-27,,Epidemic,,31.0,11146.0
29841,2023-02-10,Austria,,,,,,,
29842,2023-02-10,Germany,,,,,,,
29843,2023-02-10,Honduras,,,,,,,
29844,2023-02-10,Macedonia (the former Yugoslav Republic of),,,,,,,
29845,2023-02-10,India,,,,,,,
29846,2023-02-10,Japan,,,,,,,
29847,2023-02-10,Madagascar,,,,,,,
29848,2023-02-10,Philippines (the),,,,,,,
29849,2023-02-10,Mexico,,,,,,,
29850,2023-02-10,Malawi,2022-03-03,2023-03-17,,Epidemic,,1560.0,50454.0
29851,2023-02-10,Nepal,,,,,,,
29852,2023-02-10,Pakistan,,,,,,,
29853,2023-02-10,Italy,,,,,,,
29854,2023-02-10,Lao People's Democratic Republic (the),,,,,,,
29855,2023-02-10,Sri Lanka,,,,,,,
29856,2023-02-10,Myanmar,,,,,,,
29857,2023-02-10,Malaysia,,,,,,,
29858,2023-02-10,Peru,2023-01-01,2023-03-29,"Ancash, Arequipa, Cajamarca, La Libertad, Lambayeque, Lima, Piura, Tumbes (Adm1). ",Flood,,71.0,410000.0
29859,2023-02-10,Rwanda,,,,,,,
29860,2023-02-10,Tajikistan,,,,,,,
29861,2023-02-10,Indonesia,,,,,,,
29862,2023-02-10,"Palestine, State of",,,,,,,
29863,2023-02-10,Syrian Arab Republic,,,,,,,
29864,2023-02-10,Ireland,,,,,,,
29865,2023-02-10,Kiribati,,,,,,,
29866,2023-02-10,Oman,,,,,,,
29867,2023-02-10,Solomon Islands,,,,,,,
29868,2023-02-10,Somalia,2023-01-01,2023-04-04,"Afgooye, Afmadow, Belet Xaawo, Kismaayo (Adm2). ",Epidemic,,14.0,3428.0
29869,2023-02-10,Iran (Islamic Republic of),,,,,,,
29870,2023-02-10,Iraq,,,,,,,
29871,2023-02-10,Israel,,,,,,,
29872,2023-02-10,Kazakhstan,,,,,,,
29873,2023-02-10,Kenya,,,,,,,
29874,2023-02-10,Kyrgyzstan,,,,,,,
29875,2023-02-10,Lebanon,,,,,,,
29876,2023-02-10,Mali,,,,,,,
29877,2023-02-10,Mozambique,2023-02-07,2023-02-12,"Boane, Magude, Moamba (Adm2). ",Flood,,14.0,89093.0
29878,2023-02-10,Nigeria,2023-01-20,2023-07-07,"Enugu, Kaduna, Kano, Katsina, Lagos, Ogun, Osun, Sokoto, Yobe, Zamfara (Adm1). ",Epidemic,,83.0,2455.0
29879,2023-02-10,Nicaragua,,,,,,,
29880,2023-02-10,New Zealand,,,,,,,
29881,2023-02-10,Panama,,,,,,,
29882,2023-02-10,Papua New Guinea,,,,,,,
29883,2023-02-10,Poland,,,,,,,
29884,2023-02-10,Korea (the Democratic People's Republic of),,,,,,,
29885,2023-02-10,Portugal,,,,,,,
29886,2023-02-10,Paraguay,,,,,,,
29887,2023-02-10,Romania,,,,,,,
29888,2023-02-10,Russian Federation (the),,,,,,,
29889,2023-02-10,Saudi Arabia,,,,,,,
29890,2023-02-10,Sudan (the),,,,,,,
29891,2023-02-10,Sierra Leone,,,,,,,
29892,2023-02-10,El Salvador,,,,,,,
29893,2023-02-10,Netherlands (the),,,,,,,
29894,2023-02-10,Morocco,,,,,,,
29895,2023-02-10,Korea (the Republic of),,,,,,,
29896,2023-02-10,Liberia,,,,,,,
29897,2023-02-10,Niger (the),,,,,,,
29898,2023-02-10,Thailand,,,,,,,
29899,2023-02-10,United States of America (the),,,,,,,
29900,2023-02-10,Viet Nam,,,,,,,
29901,2023-02-10,Congo (the Democratic Republic of the),,,,,,,
29902,2023-02-10,Turkey,,,,,,,
29903,2023-02-10,Taiwan (Province of China),,,,,,,
29904,2023-02-10,"Tanzania, United Republic of",,,,,,,
29905,2023-02-10,Vanuatu,,,,,,,
29906,2023-02-10,Yemen,,,,,,,
29907,2023-02-10,Zimbabwe,,,,,,,
29908,2023-02-10,Tuvalu,,,,,,,
29909,2023-02-10,Uruguay,,,,,,,
29910,2023-02-10,Venezuela (Bolivarian Republic of),,,,,,,
29911,2023-02-10,Northern Mariana Islands (the),,,,,,,
29912,2023-02-10,Timor-Leste,,,,,,,
29913,2023-02-10,South Sudan,,,,,,,
29914,2023-02-10,Tonga,,,,,,,
29915,2023-02-10,Uganda,,,,,,,
29916,2023-02-10,Ukraine,,,,,,,
29917,2023-02-10,South Africa,2023-02-08,2023-02-21,"Eastern Cape, Gauteng, KwaZulu-Natal, Limpopo, Mpumalanga, North West, Northern Cape (Adm1). ",Flood,,17.0,1000.0
29918,2023-02-10,Serbia,,,,,,,
29919,2023-02-10,Armenia,,,,,,,
29920,2023-02-10,Benin,,,,,,,
29921,2023-02-10,Guadeloupe,,,,,,,
29922,2023-02-10,Hong Kong,,,,,,,
29923,2023-02-10,Belarus,,,,,,,
29924,2023-02-10,Anguilla,,,,,,,
29925,2023-02-10,United Arab Emirates (the),,,,,,,
29926,2023-02-10,Antigua and Barbuda,,,,,,,
29927,2023-02-10,Barbados,,,,,,,
29928,2023-02-10,Botswana,,,,,,,
29929,2023-02-10,Switzerland,,,,,,,
29930,2023-02-10,Czech Republic (the),,,,,,,
29931,2023-02-10,Djibouti,,,,,,,
29932,2023-02-10,Estonia,,,,,,,
29933,2023-02-10,Guinea-Bissau,,,,,,,
29934,2023-02-10,Comoros (the),,,,,,,
29935,2023-02-10,Cambodia,,,,,,,
29936,2023-02-10,Hungary,,,,,,,
29937,2023-02-10,Saint Lucia,,,,,,,
29938,2023-02-10,Jamaica,,,,,,,
29939,2023-02-10,Mongolia,,,,,,,
29940,2023-02-10,Macao,,,,,,,
29941,2023-02-10,Puerto Rico,,,,,,,
29942,2023-02-10,Martinique,,,,,,,
29943,2023-02-10,Mauritania,,,,,,,
29944,2023-02-10,Saint Kitts and Nevis,,,,,,,
29945,2023-02-10,French Polynesia,,,,,,,
29946,2023-02-10,Latvia,,,,,,,
29947,2023-02-10,Mauritius,,,,,,,
29948,2023-02-10,Réunion,,,,,,,
29949,2023-02-10,Jordan,,,,,,,
29950,2023-02-10,Kuwait,,,,,,,
29951,2023-02-10,Lithuania,,,,,,,
29952,2023-02-10,Marshall Islands (the),,,,,,,
29953,2023-02-10,Palau,,,,,,,
29954,2023-02-10,Qatar,,,,,,,
29955,2023-02-10,Moldova (the Republic of),,,,,,,
29956,2023-02-10,Libya,,,,,,,
29957,2023-02-10,Maldives,,,,,,,
29958,2023-02-10,Saint Vincent and the Grenadines,,,,,,,
29959,2023-02-10,Singapore,,,,,,,
29960,2023-02-10,Virgin Island (U.S.),,,,,,,
29961,2023-02-10,Tunisia,,,,,,,
29962,2023-02-10,Turks and Caicos Islands (the),,,,,,,
29963,2023-02-10,Saint Barthélemy,,,,,,,
29964,2023-02-10,Slovakia,,,,,,,
29965,2023-02-10,Chad,,,,,,,
29966,2023-02-10,Virgin Island (British),,,,,,,
29967,2023-02-10,Zambia,2023-02-07,2023-03-09,"Lusaka (Adm1). Mazabuka, Monze, Namwala (Adm2). ",Flood,,,154608.0
29968,2023-02-10,Montenegro,,,,,,,
29969,2023-02-10,Saint Martin (French Part),,,,,,,
29970,2023-02-10,Sint Maarten (Dutch part),,,,,,,
29971,2023-02-10,Trinidad and Tobago,,,,,,,
29972,2023-02-10,Sweden,,,,,,,
29973,2023-02-10,Samoa,,,,,,,
29974,2023-02-10,Congo (the),,,,,,,
29975,2023-02-10,Bhutan,,,,,,,
29976,2023-02-10,Cyprus,,,,,,,
29977,2023-02-10,Denmark,,,,,,,
29978,2023-02-10,Gambia (the),,,,,,,
29979,2023-02-10,Luxembourg,,,,,,,
29980,2023-02-10,Norway,,,,,,,
29981,2023-02-10,French Guiana,,,,,,,
29982,2023-02-10,Isle of Man,,,,,,,
29983,2023-02-10,Namibia,,,,,,,
29984,2023-02-10,Lesotho,,,,,,,
29985,2023-02-10,New Caledonia,,,,,,,
29986,2023-02-10,Senegal,,,,,,,
29987,2023-02-10,Uzbekistan,,,,,,,
29988,2023-02-10,Slovenia,,,,,,,
29989,2023-02-10,Togo,,,,,,,
29990,2023-02-10,Sao Tome and Principe,,,,,,,
29991,2023-02-10,Canary Is,,,,,,,
29992,2023-02-10,Eswatini,,,,,,,
29993,2023-02-10,Finland,,,,,,,
29994,2023-02-10,Malta,,,,,,,
29995,2023-02-10,Gabon,,,,,,,
29996,2023-02-10,Equatorial Guinea,,,,,,,
29997,2023-02-10,Guam,,,,,,,
29998,2023-02-11,China,,,,,,,
29999,2023-02-11,Dominica,,,,,,,
30000,2023-02-11,Bangladesh,,,,,,,
30001,2023-02-11,Afghanistan,,,,,,,
30002,2023-02-11,Chile,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
30003,2023-02-11,Egypt,,,,,,,
30004,2023-02-11,Australia,,,,,,,
30005,2023-02-11,Bahamas (the),,,,,,,
30006,2023-02-11,Angola,,,,,,,
30007,2023-02-11,Albania,,,,,,,
30008,2023-02-11,Côte d’Ivoire,,,,,,,
30009,2023-02-11,Colombia,,,,,,,
30010,2023-02-11,Costa Rica,,,,,,,
30011,2023-02-11,Ecuador,2023-01-01,2023-04-23,"Chimborazo, Cotopaxi, El Oro, Esmeraldas, Guayas, Imbabura, Los Rios, Santa Elena, Santo Domingo de los Tsachilas (Adm1). Chone (Adm2). ",Flood,,30.0,66764.0
30012,2023-02-11,Georgia,,,,,,,
30013,2023-02-11,Burkina Faso,,,,,,,
30014,2023-02-11,Brazil,,,,,,,
30015,2023-02-11,Cuba,,,,,,,
30016,2023-02-11,Argentina,,,,,,,
30017,2023-02-11,Central African Republic,,,,,,,
30018,2023-02-11,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
30019,2023-02-11,Haiti,,,,,,,
30020,2023-02-11,Burundi,,,,,,,
30021,2023-02-11,Belgium,,,,,,,
30022,2023-02-11,Bulgaria,,,,,,,
30023,2023-02-11,Bosnia and Herzegovina,,,,,,,
30024,2023-02-11,Belize,,,,,,,
30025,2023-02-11,Bolivia (Plurinational State of),,,,,,,
30026,2023-02-11,Canada,,,,,,,
30027,2023-02-11,Cameroon,,,,,,,
30028,2023-02-11,Cabo Verde,,,,,,,
30029,2023-02-11,Dominican Republic (the),,,,,,,
30030,2023-02-11,Algeria,,,,,,,
30031,2023-02-11,Spain,,,,,,,
30032,2023-02-11,France,,,,,,,
30033,2023-02-11,Micronesia (Federated States of),,,,,,,
30034,2023-02-11,Ghana,,,,,,,
30035,2023-02-11,Guinea,,,,,,,
30036,2023-02-11,Greece,,,,,,,
30037,2023-02-11,Guatemala,,,,,,,
30038,2023-02-11,Guyana,,,,,,,
30039,2023-02-11,Croatia,,,,,,,
30040,2023-02-11,Fiji,,,,,,,
30041,2023-02-11,Ethiopia,2022-09-16,2023-07-27,,Epidemic,,31.0,11146.0
30042,2023-02-11,Austria,,,,,,,
30043,2023-02-11,Germany,,,,,,,
30044,2023-02-11,Honduras,,,,,,,
30045,2023-02-11,Macedonia (the former Yugoslav Republic of),,,,,,,
30046,2023-02-11,India,,,,,,,
30047,2023-02-11,Japan,,,,,,,
30048,2023-02-11,Madagascar,,,,,,,
30049,2023-02-11,Philippines (the),,,,,,,
30050,2023-02-11,Mexico,,,,,,,
30051,2023-02-11,Malawi,2022-03-03,2023-03-17,,Epidemic,,1560.0,50454.0
30052,2023-02-11,Nepal,,,,,,,
30053,2023-02-11,Pakistan,,,,,,,
30054,2023-02-11,Italy,,,,,,,
30055,2023-02-11,Lao People's Democratic Republic (the),,,,,,,
30056,2023-02-11,Sri Lanka,,,,,,,
30057,2023-02-11,Myanmar,,,,,,,
30058,2023-02-11,Malaysia,,,,,,,
30059,2023-02-11,Peru,2023-01-01,2023-03-29,"Ancash, Arequipa, Cajamarca, La Libertad, Lambayeque, Lima, Piura, Tumbes (Adm1). ",Flood,,71.0,410000.0
30060,2023-02-11,Rwanda,,,,,,,
30061,2023-02-11,Tajikistan,,,,,,,
30062,2023-02-11,Indonesia,,,,,,,
30063,2023-02-11,"Palestine, State of",,,,,,,
30064,2023-02-11,Syrian Arab Republic,,,,,,,
30065,2023-02-11,Ireland,,,,,,,
30066,2023-02-11,Kiribati,,,,,,,
30067,2023-02-11,Oman,,,,,,,
30068,2023-02-11,Solomon Islands,,,,,,,
30069,2023-02-11,Somalia,2023-01-01,2023-04-04,"Afgooye, Afmadow, Belet Xaawo, Kismaayo (Adm2). ",Epidemic,,14.0,3428.0
30070,2023-02-11,Iran (Islamic Republic of),,,,,,,
30071,2023-02-11,Iraq,,,,,,,
30072,2023-02-11,Israel,,,,,,,
30073,2023-02-11,Kazakhstan,,,,,,,
30074,2023-02-11,Kenya,,,,,,,
30075,2023-02-11,Kyrgyzstan,,,,,,,
30076,2023-02-11,Lebanon,,,,,,,
30077,2023-02-11,Mali,,,,,,,
30078,2023-02-11,Mozambique,2023-02-07,2023-02-12,"Boane, Magude, Moamba (Adm2). ",Flood,,14.0,89093.0
30079,2023-02-11,Nigeria,2023-01-20,2023-07-07,"Enugu, Kaduna, Kano, Katsina, Lagos, Ogun, Osun, Sokoto, Yobe, Zamfara (Adm1). ",Epidemic,,83.0,2455.0
30080,2023-02-11,Nicaragua,,,,,,,
30081,2023-02-11,New Zealand,2023-02-11,2023-02-13,"Auckland, Bay Of Plenty, Hawke's Bay, Northland, Waikato (Adm1). ",Storm,,11.0,10500.0
30082,2023-02-11,Panama,,,,,,,
30083,2023-02-11,Papua New Guinea,,,,,,,
30084,2023-02-11,Poland,,,,,,,
30085,2023-02-11,Korea (the Democratic People's Republic of),,,,,,,
30086,2023-02-11,Portugal,,,,,,,
30087,2023-02-11,Paraguay,,,,,,,
30088,2023-02-11,Romania,,,,,,,
30089,2023-02-11,Russian Federation (the),,,,,,,
30090,2023-02-11,Saudi Arabia,,,,,,,
30091,2023-02-11,Sudan (the),,,,,,,
30092,2023-02-11,Sierra Leone,,,,,,,
30093,2023-02-11,El Salvador,,,,,,,
30094,2023-02-11,Netherlands (the),,,,,,,
30095,2023-02-11,Morocco,,,,,,,
30096,2023-02-11,Korea (the Republic of),,,,,,,
30097,2023-02-11,Liberia,,,,,,,
30098,2023-02-11,Niger (the),,,,,,,
30099,2023-02-11,Thailand,,,,,,,
30100,2023-02-11,United States of America (the),,,,,,,
30101,2023-02-11,Viet Nam,,,,,,,
30102,2023-02-11,Congo (the Democratic Republic of the),,,,,,,
30103,2023-02-11,Turkey,,,,,,,
30104,2023-02-11,Taiwan (Province of China),,,,,,,
30105,2023-02-11,"Tanzania, United Republic of",,,,,,,
30106,2023-02-11,Vanuatu,,,,,,,
30107,2023-02-11,Yemen,,,,,,,
30108,2023-02-11,Zimbabwe,,,,,,,
30109,2023-02-11,Tuvalu,,,,,,,
30110,2023-02-11,Uruguay,,,,,,,
30111,2023-02-11,Venezuela (Bolivarian Republic of),,,,,,,
30112,2023-02-11,Northern Mariana Islands (the),,,,,,,
30113,2023-02-11,Timor-Leste,,,,,,,
30114,2023-02-11,South Sudan,,,,,,,
30115,2023-02-11,Tonga,,,,,,,
30116,2023-02-11,Uganda,,,,,,,
30117,2023-02-11,Ukraine,,,,,,,
30118,2023-02-11,South Africa,2023-02-08,2023-02-21,"Eastern Cape, Gauteng, KwaZulu-Natal, Limpopo, Mpumalanga, North West, Northern Cape (Adm1). ",Flood,,17.0,1000.0
30119,2023-02-11,Serbia,,,,,,,
30120,2023-02-11,Armenia,,,,,,,
30121,2023-02-11,Benin,,,,,,,
30122,2023-02-11,Guadeloupe,,,,,,,
30123,2023-02-11,Hong Kong,,,,,,,
30124,2023-02-11,Belarus,,,,,,,
30125,2023-02-11,Anguilla,,,,,,,
30126,2023-02-11,United Arab Emirates (the),,,,,,,
30127,2023-02-11,Antigua and Barbuda,,,,,,,
30128,2023-02-11,Barbados,,,,,,,
30129,2023-02-11,Botswana,,,,,,,
30130,2023-02-11,Switzerland,,,,,,,
30131,2023-02-11,Czech Republic (the),,,,,,,
30132,2023-02-11,Djibouti,,,,,,,
30133,2023-02-11,Estonia,,,,,,,
30134,2023-02-11,Guinea-Bissau,,,,,,,
30135,2023-02-11,Comoros (the),,,,,,,
30136,2023-02-11,Cambodia,,,,,,,
30137,2023-02-11,Hungary,,,,,,,
30138,2023-02-11,Saint Lucia,,,,,,,
30139,2023-02-11,Jamaica,,,,,,,
30140,2023-02-11,Mongolia,,,,,,,
30141,2023-02-11,Macao,,,,,,,
30142,2023-02-11,Puerto Rico,,,,,,,
30143,2023-02-11,Martinique,,,,,,,
30144,2023-02-11,Mauritania,,,,,,,
30145,2023-02-11,Saint Kitts and Nevis,,,,,,,
30146,2023-02-11,French Polynesia,,,,,,,
30147,2023-02-11,Latvia,,,,,,,
30148,2023-02-11,Mauritius,,,,,,,
30149,2023-02-11,Réunion,,,,,,,
30150,2023-02-11,Jordan,,,,,,,
30151,2023-02-11,Kuwait,,,,,,,
30152,2023-02-11,Lithuania,,,,,,,
30153,2023-02-11,Marshall Islands (the),,,,,,,
30154,2023-02-11,Palau,,,,,,,
30155,2023-02-11,Qatar,,,,,,,
30156,2023-02-11,Moldova (the Republic of),,,,,,,
30157,2023-02-11,Libya,,,,,,,
30158,2023-02-11,Maldives,,,,,,,
30159,2023-02-11,Saint Vincent and the Grenadines,,,,,,,
30160,2023-02-11,Singapore,,,,,,,
30161,2023-02-11,Virgin Island (U.S.),,,,,,,
30162,2023-02-11,Tunisia,,,,,,,
30163,2023-02-11,Turks and Caicos Islands (the),,,,,,,
30164,2023-02-11,Saint Barthélemy,,,,,,,
30165,2023-02-11,Slovakia,,,,,,,
30166,2023-02-11,Chad,,,,,,,
30167,2023-02-11,Virgin Island (British),,,,,,,
30168,2023-02-11,Zambia,2023-02-07,2023-03-09,"Lusaka (Adm1). Mazabuka, Monze, Namwala (Adm2). ",Flood,,,154608.0
30169,2023-02-11,Montenegro,,,,,,,
30170,2023-02-11,Saint Martin (French Part),,,,,,,
30171,2023-02-11,Sint Maarten (Dutch part),,,,,,,
30172,2023-02-11,Trinidad and Tobago,,,,,,,
30173,2023-02-11,Sweden,,,,,,,
30174,2023-02-11,Samoa,,,,,,,
30175,2023-02-11,Congo (the),,,,,,,
30176,2023-02-11,Bhutan,,,,,,,
30177,2023-02-11,Cyprus,,,,,,,
30178,2023-02-11,Denmark,,,,,,,
30179,2023-02-11,Gambia (the),,,,,,,
30180,2023-02-11,Luxembourg,,,,,,,
30181,2023-02-11,Norway,,,,,,,
30182,2023-02-11,French Guiana,,,,,,,
30183,2023-02-11,Isle of Man,,,,,,,
30184,2023-02-11,Namibia,,,,,,,
30185,2023-02-11,Lesotho,,,,,,,
30186,2023-02-11,New Caledonia,,,,,,,
30187,2023-02-11,Senegal,,,,,,,
30188,2023-02-11,Uzbekistan,,,,,,,
30189,2023-02-11,Slovenia,,,,,,,
30190,2023-02-11,Togo,,,,,,,
30191,2023-02-11,Sao Tome and Principe,,,,,,,
30192,2023-02-11,Canary Is,,,,,,,
30193,2023-02-11,Eswatini,,,,,,,
30194,2023-02-11,Finland,,,,,,,
30195,2023-02-11,Malta,,,,,,,
30196,2023-02-11,Gabon,,,,,,,
30197,2023-02-11,Equatorial Guinea,,,,,,,
30198,2023-02-11,Guam,,,,,,,
30199,2023-02-12,China,,,,,,,
30200,2023-02-12,Dominica,,,,,,,
30201,2023-02-12,Bangladesh,,,,,,,
30202,2023-02-12,Afghanistan,,,,,,,
30203,2023-02-12,Chile,2023-02-01,2023-03-06,"Araucania, Los Lagos, Los Rios, Maule, Valparaiso (Adm1). Nuble, Santiago (Adm2). ",Wildfire,,26.0,10534.0
30204,2023-02-12,Egypt,,,,,,,
30205,2023-02-12,Australia,,,,,,,
30206,2023-02-12,Bahamas (the),,,,,,,
30207,2023-02-12,Angola,,,,,,,
30208,2023-02-12,Albania,,,,,,,
30209,2023-02-12,Côte d’Ivoire,,,,,,,
30210,2023-02-12,Colombia,,,,,,,
30211,2023-02-12,Costa Rica,,,,,,,
30212,2023-02-12,Ecuador,2023-01-01,2023-04-23,"Chimborazo, Cotopaxi, El Oro, Esmeraldas, Guayas, Imbabura, Los Rios, Santa Elena, Santo Domingo de los Tsachilas (Adm1). Chone (Adm2). ",Flood,,30.0,66764.0
30213,2023-02-12,Georgia,,,,,,,
30214,2023-02-12,Burkina Faso,,,,,,,
30215,2023-02-12,Brazil,,,,,,,
30216,2023-02-12,Cuba,,,,,,,
30217,2023-02-12,Argentina,,,,,,,
30218,2023-02-12,Central African Republic,,,,,,,
30219,2023-02-12,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
30220,2023-02-12,Haiti,,,,,,,
30221,2023-02-12,Burundi,,,,,,,
30222,2023-02-12,Belgium,,,,,,,
30223,2023-02-12,Bulgaria,,,,,,,
30224,2023-02-12,Bosnia and Herzegovina,,,,,,,
30225,2023-02-12,Belize,,,,,,,
30226,2023-02-12,Bolivia (Plurinational State of),,,,,,,
30227,2023-02-12,Canada,,,,,,,
30228,2023-02-12,Cameroon,,,,,,,
30229,2023-02-12,Cabo Verde,,,,,,,
30230,2023-02-12,Dominican Republic (the),,,,,,,
30231,2023-02-12,Algeria,,,,,,,
30232,2023-02-12,Spain,,,,,,,
30233,2023-02-12,France,,,,,,,
30234,2023-02-12,Micronesia (Federated States of),,,,,,,
30235,2023-02-12,Ghana,,,,,,,
30236,2023-02-12,Guinea,,,,,,,
30237,2023-02-12,Greece,,,,,,,
30238,2023-02-12,Guatemala,,,,,,,
30239,2023-02-12,Guyana,,,,,,,
30240,2023-02-12,Croatia,,,,,,,
30241,2023-02-12,Fiji,,,,,,,
30242,2023-02-12,Ethiopia,2022-09-16,2023-07-27,,Epidemic,,31.0,11146.0
30243,2023-02-12,Austria,,,,,,,
30244,2023-02-12,Germany,,,,,,,
30245,2023-02-12,Honduras,,,,,,,
30246,2023-02-12,Macedonia (the former Yugoslav Republic of),,,,,,,
30247,2023-02-12,India,,,,,,,
30248,2023-02-12,Japan,,,,,,,
30249,2023-02-12,Madagascar,,,,,,,
30250,2023-02-12,Philippines (the),,,,,,,
30251,2023-02-12,Mexico,,,,,,,
30252,2023-02-12,Malawi,2022-03-03,2023-03-17,,Epidemic,,1560.0,50454.0
30253,2023-02-12,Nepal,,,,,,,
30254,2023-02-12,Pakistan,,,,,,,
30255,2023-02-12,Italy,,,,,,,
30256,2023-02-12,Lao People's Democratic Republic (the),,,,,,,
30257,2023-02-12,Sri Lanka,,,,,,,
30258,2023-02-12,Myanmar,,,,,,,
30259,2023-02-12,Malaysia,,,,,,,
30260,2023-02-12,Peru,2023-01-01,2023-03-29,"Ancash, Arequipa, Cajamarca, La Libertad, Lambayeque, Lima, Piura, Tumbes (Adm1). ",Flood,,71.0,410000.0
30261,2023-02-12,Rwanda,,,,,,,
30262,2023-02-12,Tajikistan,,,,,,,
30263,2023-02-12,Indonesia,,,,,,,
30264,2023-02-12,"Palestine, State of",,,,,,,
30265,2023-02-12,Syrian Arab Republic,,,,,,,
30266,2023-02-12,Ireland,,,,,,,
30267,2023-02-12,Kiribati,,,,,,,
30268,2023-02-12,Oman,,,,,,,
30269,2023-02-12,Solomon Islands,,,,,,,
30270,2023-02-12,Somalia,2023-01-01,2023-04-04,"Afgooye, Afmadow, Belet Xaawo, Kismaayo (Adm2). ",Epidemic,,14.0,3428.0
30271,2023-02-12,Iran (Islamic Republic of),,,,,,,
30272,2023-02-12,Iraq,,,,,,,
30273,2023-02-12,Israel,,,,,,,
30274,2023-02-12,Kazakhstan,,,,,,,
30275,2023-02-12,Kenya,,,,,,,
30276,2023-02-12,Kyrgyzstan,,,,,,,
30277,2023-02-12,Lebanon,,,,,,,
30278,2023-02-12,Mali,,,,,,,
30279,2023-02-12,Mozambique,2023-02-07,2023-02-12,"Boane, Magude, Moamba (Adm2). ",Flood,,14.0,89093.0
30280,2023-02-12,Nigeria,2023-01-20,2023-07-07,"Enugu, Kaduna, Kano, Katsina, Lagos, Ogun, Osun, Sokoto, Yobe, Zamfara (Adm1). ",Epidemic,,83.0,2455.0
30281,2023-02-12,Nicaragua,,,,,,,
30282,2023-02-12,New Zealand,2023-02-11,2023-02-13,"Auckland, Bay Of Plenty, Hawke's Bay, Northland, Waikato (Adm1). ",Storm,,11.0,10500.0
30283,2023-02-12,Panama,,,,,,,
30284,2023-02-12,Papua New Guinea,,,,,,,
30285,2023-02-12,Poland,,,,,,,
30286,2023-02-12,Korea (the Democratic People's Republic of),,,,,,,
30287,2023-02-12,Portugal,,,,,,,
30288,2023-02-12,Paraguay,,,,,,,
30289,2023-02-12,Romania,,,,,,,
30290,2023-02-12,Russian Federation (the),,,,,,,
30291,2023-02-12,Saudi Arabia,,,,,,,
30292,2023-02-12,Sudan (the),,,,,,,
30293,2023-02-12,Sierra Leone,,,,,,,
30294,2023-02-12,El Salvador,,,,,,,
30295,2023-02-12,Netherlands (the),,,,,,,
30296,2023-02-12,Morocco,,,,,,,
30297,2023-02-12,Korea (the Republic of),,,,,,,
30298,2023-02-12,Liberia,,,,,,,
30299,2023-02-12,Niger (the),,,,,,,
30300,2023-02-12,Thailand,,,,,,,
30301,2023-02-12,United States of America (the),,,,,,,
30302,2023-02-12,Viet Nam,,,,,,,
30303,2023-02-12,Congo (the Democratic Republic of the),,,,,,,
30304,2023-02-12,Turkey,,,,,,,
30305,2023-02-12,Taiwan (Province of China),,,,,,,
30306,2023-02-12,"Tanzania, United Republic of",,,,,,,
30307,2023-02-12,Vanuatu,,,,,,,
30308,2023-02-12,Yemen,,,,,,,
30309,2023-02-12,Zimbabwe,,,,,,,
30310,2023-02-12,Tuvalu,,,,,,,
30311,2023-02-12,Uruguay,,,,,,,
30312,2023-02-12,Venezuela (Bolivarian Republic of),,,,,,,
30313,2023-02-12,Northern Mariana Islands (the),,,,,,,
30314,2023-02-12,Timor-Leste,,,,,,,
30315,2023-02-12,South Sudan,,,,,,,
30316,2023-02-12,Tonga,,,,,,,
30317,2023-02-12,Uganda,,,,,,,
30318,2023-02-12,Ukraine,,,,,,,
30319,2023-02-12,South Africa,2023-02-08,2023-02-21,"Eastern Cape, Gauteng, KwaZulu-Natal, Limpopo, Mpumalanga, North West, Northern Cape (Adm1). ",Flood,,17.0,1000.0
30320,2023-02-12,Serbia,,,,,,,
30321,2023-02-12,Armenia,,,,,,,
30322,2023-02-12,Benin,,,,,,,
30323,2023-02-12,Guadeloupe,,,,,,,
30324,2023-02-12,Hong Kong,,,,,,,
30325,2023-02-12,Belarus,,,,,,,
30326,2023-02-12,Anguilla,,,,,,,
30327,2023-02-12,United Arab Emirates (the),,,,,,,
30328,2023-02-12,Antigua and Barbuda,,,,,,,
30329,2023-02-12,Barbados,,,,,,,
30330,2023-02-12,Botswana,,,,,,,
30331,2023-02-12,Switzerland,,,,,,,
30332,2023-02-12,Czech Republic (the),,,,,,,
